id_pagamento_cliente,codigo_barras,linha_digitavel,data_vencimento,url_boleto,ativo
438,3035763067954777729696610680146,17089.21995 38431.623740 60616.748636 1 19269612208576,2025-05-03 05:27:30,PcAc4LWixSZZx0HP1plj60ZYa582bvo+EGzd29iFr8NmICtfYokZOc5G1iySaBtPUzg=,1
439,8464590089105069546536816077874,86098.91241 10648.193693 24831.818458 7 96770969254371,2025-05-02 05:34:08,EmYTamGol5bSoarGziSovZt4T1AT27UzrQjdAV80PDOtNnqpr3pBnwTLhBAjkJTWM/Sc100=,0
440,3656771893245966548251209351002,80703.54065 68698.584756 88056.799783 1 10534795897030,2025-05-02 16:55:07,WlYDaMZbbJhTy01nP/BqMqn0njY356B0QYWjOYhY2uX2gDeNolVW6PcmDHG+oKMaVNbq6Zk=,0
441,4856332620431164705384716590483,30543.09635 60905.876059 38402.627126 7 41145776972666,2025-05-03 00:43:44,+XUe99FM7wea/tqnmdZj1DLt9+wuDenCW0sgimECD2WHlbvulrlnIw2UfD2uBHps,1
442,6909616214879563667719792232748,50854.06381 66009.283190 62922.485557 5 14963764150145,2025-05-02 22:39:52,IzyC5S+j3d5RtQ2f9RWmN/kkic10pksZAk8+OSRr9YHe0FDXRZ8+6Fc52QA3JRSJDZQo4wI31eo=,0
443,0380762960708958777296220317745,16481.60686 66667.979570 90736.902017 0 25027814498921,2025-05-02 06:47:37,kAavIsbrTNaXM57yFkV37G39F7dcwx/n27QyjQncSeXbhBTpcAVR5yAv2kz2gg==,0
444,2942701513595429120976860018908,75988.24978 85268.805883 35097.997887 4 75420466300197,2025-05-02 00:59:40,ofekSNK7o8S41J6NRTiUnFZD1sSXQbe5cqmZCR14v98JWEB4XlcTEBHe0+jefn4mZ1TjRhQ2,0
445,8294901908890526601693425400091,43549.50847 31295.252304 36091.406326 6 24437487734153,2025-05-01 23:23:13,G5G7fZJNB9h/9tLP5Xnx4T/W1PY99e95Q0oIpnFCWAGUDsMP4D4IO4tJRdz6u7xEeMo3eZY=,0
446,8315325069641339090001049661117,02546.31024 16718.468796 67633.764069 7 22788526048526,2025-05-02 22:20:45,wNyQZwCgDrHYlaAq5t2N70k80Ca9yemczvBUlI3+omU6G2hmAL0ROJ2ouawTxks=,0
447,2973787171498244505069717524112,89653.48871 24112.722448 57065.646620 2 83600380395715,2025-05-02 18:17:30,NgxXyQ/rsyBQZcGUWSBmcF9umdrFqgK+X8cHA7uFZNwz7z4MoOzCeP5SfwGsGfAxgi2IkHZRUq29sw==,0
448,7948487625121939016802572693942,97093.06048 27516.471027 83686.796080 6 86909085288514,2025-05-02 09:37:23,ydIzbw6u8nFbUXG1xQoiPfbILClS1Dy5er1ejy49/FsjJgfmdnwcM2W/yjBlETMFvKho/1VyhKE=,1
449,8381132305035979584751195512724,32546.37610 36616.926164 01878.911472 8 95771497365479,2025-05-02 17:25:02,9XofuFBvbnFUeiWs1MmfSRso+cBk3GZ/5FfgvecbU9HsGcpvFeuG52+Y7ogZBGx0pwE=,1
450,8037435808106443724451221730097,28702.55593 41075.641918 11679.855624 6 98762706970506,2025-05-03 09:20:17,AkWPcZeyjGpNKtzqc57GaMPXjVmLju3El1OAGBsrGLQ5oc6IRYpjZnhrFfyR5C5xGo5sE0c=,0
451,2526942588859906775356338322369,76116.76577 52100.635973 14177.758575 8 12622400790305,2025-05-02 17:12:01,NZ5lUbRSlpU+1XZcqr/Kc0QvfT6Ax/yrQVK8I6SzbAI2i1RH3s7O3aBXfnETaVl+jPqXtpE=,1
452,6538882215380490142304279531165,84298.63923 80933.011830 03376.535923 4 87022081536906,2025-05-02 04:35:39,Ve3tdwpI/o8kqdzd+1jqEvbbRwbPjrBs7ebuWVuKErOqvajxUBWLXXu8UwOQtSlRQNL+cTDF4FThpg==,1
453,4659723598727803052473680366488,82589.79092 46354.056154 34501.880886 8 64766398769609,2025-05-03 15:39:27,tKGkAePyCwoi2ELKOMHAVuQqNCjei2FgMjTJVcjITMwOAnFedRTObyas9qsq6jO68hyf,0
454,8681226019096953666684286288640,46957.63545 60028.319310 46999.423130 6 84148762640562,2025-05-02 01:01:46,q9ZuE4vaDjs20HOJ/DBD4JYOuNAnOiFoNRpojBXba43aIfNnuR10j33dUSfhgJ9wrn60dKlQ79c=,1
455,1690805429722502568193199948552,07173.10756 78824.685009 52571.375672 1 96034238570271,2025-05-03 17:15:35,rxZAUufOJRu4bMw6Y6L3kx7UI+ejnv0jz3WSATj2qZ530bPqKZLyzz0RxcwH76T7qec=,1
456,9530709283945968620344061263310,59150.60425 31051.826532 75558.790170 4 51027943091608,2025-05-02 12:01:04,v8eWRv+snRctZ2vNgU0HOy8M7VCUVRJcdBpORuKoQIPmXqpu7Qal5yp4uuS8QfWZ6TZdbTg=,1
457,4485672907390279171072225717884,61842.20850 22406.327301 07379.531679 6 18924527643800,2025-05-02 16:15:26,uh7YZ2yG9Ia9EocVZLJ1QJloAfyzzfuUWtsOGeEghVQbLRLhgB1nPCNCLxN6U1DpvqYbtyE=,1
458,6641359830213586262209568864908,22038.72300 39149.559513 04401.892610 4 36559265341111,2025-05-01 20:01:49,tN5RY6PmGq3iCLRk827rIMMxgLDgV4g6pgytgF+Uux/p2bd6KFcH/2HkkfY/rKYX3zY=,0
459,5418073128778638474324385313747,13595.88476 55409.873538 31800.205568 3 86428449404454,2025-05-02 10:12:34,nEFRlWqIXohq3r3wO6CvNk+XU2wu71x1HIeA6JmnwWNhxoq6r1E+MdQPhPrTzD65xiiHwECH/HM=,1
460,6159869018289616581787823230064,44452.12999 99905.482943 86851.890646 0 12254746230753,2025-05-02 18:16:23,9iUzmoipJLZ5g7sJanYv0/ztctICzsHFtdk4bnwhFU5Ft+iCR6bhiah3h1f53UEBf6Jj7yQjtIg=,1
461,9616324458078773194072819307385,54888.55554 60752.414799 16017.020568 7 94889193416392,2025-05-02 05:21:30,Vzgcdhr8GDrUhSfYHyYo5dsGbbON6Rbn+NV5yJrwFQQgcjC/vncCyIlIBJwZhK6SDfhWeU7eC2w=,1
462,2103013406028233856859125955441,70856.22975 57948.356117 82855.875099 5 58478724726747,2025-05-02 22:57:19,UjqfBiZgIItcSF5UknjihpHk17+QEn1FhZsIIMdQxkgfl5Kiz5JoEHvlrPuyavp6fZ8EsjI+UN0=,1
463,6522559501986831210615023397407,42615.39473 11381.013242 24200.371187 3 42599190194578,2025-05-03 12:22:51,w5U9l5Mh/yoXycFL/Z7OPoqd9k2N4PgpyCeMJVo6FBY7GvbAw/sUO2ld8UgRNWx+cmAi0IY5,1
464,8323205998246614049569767741351,79581.48844 86446.183912 52974.061026 8 36040525094938,2025-05-03 05:09:20,u/LLxwg9uVZQsgKxXg2YG1GTdVNb8Ttr3LARWV6FiZokTMsCw/kiARdyQuRG4lqeqxJvXg==,1
465,5264411823336617724388842499140,80569.17509 58027.908895 94334.834832 9 78836103000159,2025-05-02 05:07:54,h0+53G3htJBkJH45to1R3MLW2jvNGrPEvXQ3RsooL+xGawjZNelONhnAQ5oGdAY0QBXj,1
466,0116888621336781665833677808640,73988.91766 00551.921394 83993.530330 3 45501366344653,2025-05-03 14:23:25,YvqZd+ldSMCpKaHn0FhqfS/3ESL8Yin9hjslm3PeoP63589goJoA+AKCMPt8QTXRGdAdKya9aTI=,0
467,7234943169405989072441733169762,14912.44943 89512.955297 09356.745718 3 57886446798867,2025-05-03 11:58:41,SWWLR3YsYTZZc+nG67AsQ0bc/0fGzBxrZvhOwN0bO3zghpUT+WBKoOwg6Y7ZWq0=,1
468,1354406301753413542093078917465,85997.61096 74616.656730 84058.059035 5 46056905746299,2025-05-03 17:06:11,uPoOh9nkhYtNhTdH7aVZdpCgit/pnPyZbysbUTgqNo4B5+/+gWs2Sczrpsh2SKETJ3BVW4mDpGI=,1
469,2879614633392397572015983045514,63364.42637 98029.371838 06475.610780 4 64451442908723,2025-05-01 21:48:57,nvL2LyW6n90YLe9wLP+QHPYw1AFaCGB0aJ0uFb4BFAl+RwyeSzQC13YIOjldEKwGWVdj,0
470,6941174287355686796213006323473,63112.14492 48587.031324 04959.553441 6 81333753145366,2025-05-02 01:12:23,Ep0sUZDBzPQkAruIVB4+vGORtYHYsuO0q+VELYVErRltQY7aHIST9YiwDw1t7rVefw==,1
471,7554619812226490580020012715401,57191.23725 63270.541974 92979.011356 6 10078289535400,2025-05-02 20:31:32,srBUH2SPaw7/sap8j5bqZ4b5SaZfP3OK3JiJUXMQcSj5XuMaAXkhPnIKyRiYExEva2IBpno=,1
472,6176936059555471487916636325911,54405.24345 94364.351850 22427.063576 8 14885292356123,2025-05-02 10:23:44,JGgyZ6/u6BscMr4ohYmhzJTwlWjFi3EIlkoSGAR+F/YEFGQCRt4Q03U/0pIn0TTQ4YYo,1
473,6686827448227486081526070992931,03641.61243 77091.435965 88843.482208 4 58565010680648,2025-05-02 03:09:23,j3xPRXpDGObUFvAgjCZ6qfnveGwRHS/7j5igzwZoFP8MCOHrFtkV78CeIe5Ka92hzeOUZk0=,0
474,8526743261862695884714229777061,71647.48573 49434.729423 96453.384508 5 03350152685177,2025-05-02 08:03:57,Ein4UVFG1Px+7vw79Nmkz1yP48gOS2ePV0iSwz5AIUL+An9OJCrNb0XScGg8wOJmpQ==,0
475,2531358376463352417235387086338,70096.52821 87776.468383 28192.604443 7 18083816674740,2025-05-02 04:48:48,CabcjugEwhfLOLz886uQgHL+b+2RCQNDty/6R0cLs/HKLunLbaKfZvj7LtkvohbL8Wx8VJEY0fI=,1
476,6065034924357813824494003058579,60433.46915 46218.359376 14718.131790 7 59578156286337,2025-05-01 22:04:01,+bblhRIDwMEYXnQIEZjjlN41EtLT3K/Xd2gGDqCHFFYFjbSeT7GIkh1R0uD8NSkXhgHsMJJr,0
477,7132629014573964252074406346410,88800.66558 58462.704126 61388.771899 4 59070737521755,2025-05-02 12:20:00,ZogztgzBHQhYXkMWh4fRRnzgBbItKmN7OmXP0N8F8KuW6uooCzy8NJMiblhhKM49+1c=,1
478,2092750721477731209547539141434,68056.47118 24842.040946 39381.509676 0 56111563329704,2025-05-02 19:55:47,O9HuGf9c1Tuoh4wvfZfJVaLHXcuBnKQNAJPlLWGVAk8/5Zfuses1vadhFBhUjVUsECHxaQ==,0
479,5470121170886356679775880307649,41590.18273 26634.293183 90475.842115 4 70041233822592,2025-05-02 04:29:47,1dtdhM+5q9KDr8Q3K+KufKPHKwSOnLEDnq1d6vI4ihD0WNmZn5K9AA9AyvVRHMxamT48E7lG,1
480,4927618507611952216502330011464,70298.39180 29282.890764 12565.044672 8 52640883515698,2025-05-03 09:48:21,kjkXSZwPOgLAohWEvDEjiLQEgXMvi1ojmc+fFXG5ESneD5jXWvxV2UocN2B9d9Exz0bwKwXf,0
481,9434810065267055237981378118078,37700.47544 76399.694867 26984.038650 8 08447463834023,2025-05-03 16:00:51,mH4aye+adUdHxT1DzSRDrIC5K5KBxzh4C0YurDovOOaJ6Qc4q9RMPmqIDE6GkDedp7jDYg==,0
482,3213663696527771603779141534352,22642.83304 85951.012085 42660.423801 2 16737360335244,2025-05-03 19:40:06,C26DdOYSQlKnNM/yNguusECyKbZ1+ZL41seTdnwcLxwvaQi8HgPxw1VJmaW6VjF0EkQ=,1
483,7004743686632395394522259834450,42550.21716 08386.356619 05377.562111 0 17876845174057,2025-05-01 22:11:17,WIjb3J7Z0TOk2/sHjBbPZWjxAAKSEt7bEWEE3DKlDIF1g1HWiAgT2aBEHV77nGkojMY1e0E=,0
484,3471591202208448602447664889321,81541.84658 82181.183007 98087.251895 9 26001662903762,2025-05-02 00:53:47,4QY7/kiySXaCWElZpi8qh+HH+rgKGo+r4kMokMb6JnvDWiDgsiL2HvY8CQy+NsqFnPJuWeeecQIZ,1
485,7272579984794771876340696067011,69265.14473 90764.946572 43995.130368 4 39390300261228,2025-05-02 06:57:15,TeyjgFS9SY7JnCRfqXv/za75oTqDlyjbsretshU78wEybPpSs98mOPbRqqovKlvbIBjX8gjs,1
486,2034128272964473201071208119288,13845.48344 76486.370106 95775.684027 3 16712501423372,2025-05-02 01:23:24,FtZ7eBX9IAbj45WwbKR87jk2y+bldMIHVayya8Wp5wzYb12gZUXCLaGP8domsOFq1x4=,1
487,7704020030815046810675021412868,30015.66035 18064.234239 95736.665406 6 20237114771398,2025-05-03 11:44:31,d1bhb0vIGxb5kQVJum7MllzgmMr9qzxcZoU/gkHO2u0v5wxSrExlv8d6AaJ2eFO2QQ==,1
488,7486931473639443361893849412257,81587.91709 34713.635437 11527.020172 7 61728188704844,2025-05-02 19:55:27,7fksJHRygEaj0zqNwfZcsUjWibm14d8vHtIy1NnnIJQrt+2ZsLJWe6foYBYESoS1i1842hjr7hs=,0
489,3558449288662005408918672629626,55948.46418 07275.797993 99276.395285 1 51106523669101,2025-05-03 16:59:31,2hoW5wd68Gz1KJIUQKGcQujuSwXPE5X3jQLIQk8931tsHiVRD4RDEBu0csRwyMlHTg==,1
490,6737185029116818662537374646049,33147.11720 80478.836549 06134.517613 9 95505979784033,2025-05-02 23:57:18,QQOJ/47PTHZSdvXPpdbvZIgUj+xhaYDb2QXFgv/N3Mz6hBt7fqwjf27ad/sMsk4V9GnLoJdl2ds=,1
491,0328500059285783189804450668311,59230.03407 05828.024568 80326.690638 8 64813123531157,2025-05-01 22:53:21,azIMOpOCsjJNZzwnFDBKOOwLGo6g19sUQh55rWK+EjMxiVeBPxPiY4szVVP4n3sO1K/N,0
492,6387000395802856721743890199212,64689.93188 02877.385815 19036.745236 5 99389001694394,2025-05-02 07:33:55,9cmwpZXvVOFfByzZdjrc3twAbXZwfjSbekBLE4GC+hKY9gBAgu1yeqcupHeyUK/hx3nG,0
493,5797631305468015034142806498235,85806.25797 00251.438645 26396.139457 5 62717421380051,2025-05-03 09:57:39,LiHC/oLzTCDHrPi4l2rdJRMtzkvd9atIu+vJ6kkfG1ow8BxQHiSpRB+cppU577kgZ0WP,0
494,1879128328518479169445489488604,37661.24898 61999.600916 16768.140258 8 74552159685488,2025-05-02 03:47:02,Eo5lSta0c2PewS+CwGh6IMQWMKCbXD95cV+YYNFkldZGYe7cVcE6BLd50vIguZIynN5s4g==,0
495,8587139713358699954267376026287,69982.07011 11846.609912 58554.402763 1 74660468276781,2025-05-02 16:59:00,3saq/NGD4w4v9R7cMBeTERX33d5GcArn3OllfdpMYeioZmEFAL125vaSFL/S+J4by4xKtkw=,0
496,9621291736374295829630970588297,77578.97168 06795.686192 60507.336086 9 26230145657616,2025-05-03 18:10:52,B2NnlR7Lz0YwGq8AyvUvl3TrPP0Yb3Sa+3vBBpmKOzZt/xB/XUliqkF5MCpd+eXFM8nvDoI=,0
497,0530176590799128680820292131040,24626.50779 11688.973159 59320.110520 3 04336720588773,2025-05-03 17:03:41,kmNb2RwM9v4uvLvlORD3UcCWe25ztTgN1TZavXeDZv5mtwJYAt5VNsGMnrJMZ+TztBMItU81FJg=,0
498,2474312492129851704308334998607,70998.22517 85803.175198 10482.054468 2 82595485431656,2025-05-03 01:58:00,8i4KOcw7A/QdHU/EWOlXOlNsOTV9rBWRP7d5aIVT72VowcQ/4Kd0GzJ7F6I5OMQiNlr97yctqDGKrA==,1
499,9577081536594150952621081045520,42144.66172 70175.021029 91593.477633 8 10979611637991,2025-05-02 19:04:26,48V/T3GFMgtKL0UwWE4vamljcZD3JG8AzsO1VAGRsXZuiPthkatp2oYz7n23PGVS,0
500,8362260437222167102898948613872,70673.39711 28744.394489 11601.478202 8 66471062674654,2025-05-01 22:14:37,GFk40ppB6fJKSjYEJNGMiB5BBLo6sQqoXgfKHutrfTuU0ZmNUs7jnJtGE/orFrKErCnwbwkUUSI=,1
501,9532507621046083099531163101265,29578.78734 47515.130725 09766.357340 8 24338075712765,2025-05-03 10:39:53,XqnUI+7gKStM4/ufBavh/BoK3i8CGZrdMzAV1wxSzx0Q0eBBdK6sq35voX/guzGh6vGhtXIYkBA=,0
502,3650500547149834406026256956107,75210.07566 39807.139706 66084.642926 8 07581298094134,2025-05-02 08:29:34,pdmSl8FxErun3O1kErnmy+JAknfU1uYrsVMD4Cnmx8jsV41tJksKUw5hNdu1kUzEE9Fia0k=,1
503,1222595947803308705220586910736,05789.32262 31713.366588 23092.680590 7 78592746010564,2025-05-02 10:27:57,K9rUTFvyqTW3oH5Xi3/l41uTgvksSRNRc+R8QjPyWcu8K8I7CcXXheaLvqPYZjlHoAvd,1
504,2187833176102967231972457081907,34865.61760 42671.937083 83911.566634 3 58935779906920,2025-05-03 05:41:32,EACjyL6Cc+QxVMASRcve1QUhJ/Zk5Jouw7EexlqYZ5eARovJ+z0gPLu977f9NvAF,0
505,1928224264748571460773363649376,96783.52110 07493.346707 73971.449829 5 40281175282670,2025-05-02 21:02:45,FrYWV5YpuQVqKXn0g98H6CKi7GiddvBRZ6NpW9R7ub0YBCsDv9XffB+Pp9O85Z2+I8ma7A==,1
506,9736854280385618797848609915559,13159.01305 39862.382424 29196.601790 3 44443104364383,2025-05-02 04:18:14,hOvCqFu4Vc3xOEEcJF4TGdFh74Q9iywiFPATQALZ/DrI8NWjedkYaeRbXEby/D83NCCiqguHvQ==,1
507,8761367828801451002836470112618,20562.90356 66940.099665 70232.872677 8 65689113289688,2025-05-02 01:29:33,mYvclRswfv0ThZkB+jOVo9B9lpUpG/UipO3oWNPc7TMJg6D3zKiUdnl0qnXorZXUMv0t7mw=,1
508,1085367936451435968410460098456,98809.65891 69368.151912 52707.116493 6 86384724619350,2025-05-02 11:51:22,JGIRe9K2kaDiEQJuyz9DUHUo4c6CxB5+o9hQzGIBJ56x9bWkHtlRrmTeuOJHGGr/BkOS,0
509,8724694607971240752420292596193,28604.49974 14477.415533 25401.814235 5 54843566264365,2025-05-02 14:49:28,reK1Q6qBGIIOL9TvzPAZYFQfrq5xL6d1HaR9wW2j8w1hq8mTl8OLbCJaXDStFZ1bXTUppbI2Nsw=,0
510,0015625172858415668843490345410,22394.47997 62935.028370 28296.968566 0 71240610701066,2025-05-02 17:43:41,r3YzCyaUIMlC2bPbnZPapG3F2Yf+ZrrMesBt+kWJhtTEUT9lIMbCSm5mUnCwb70zOAM9EGc=,1
511,2835394824284911679374848606857,76806.79725 62617.271732 91753.217278 0 61741875154354,2025-05-01 21:05:46,uABrbbZiubDDNwHqm1IhI+A0UZ01u2G0IUCCvgac0S6O7DTTMh59nlO6GFGhFhZKSutqyZ0=,1
512,7282185281841725969600083628286,77424.56123 07823.951837 72546.305722 6 34696790234448,2025-05-02 22:05:28,0KUHoHj9CIj8/dXstXG97Djq612YB/LZFfOu+FdQog+VcsRKVuYxXVepw1Xi/lO+aumi,1
513,0336129141057599982116073276669,98396.12366 65300.327458 66671.573631 3 72754103241000,2025-05-03 15:12:33,bSCWg02KQnGPsIA65da8C1OrsK0x0tXtET89aUyROSjmRKe6YYtXRH2G4jnpFZQXbZh7,0
514,0433080429384256060875564945237,06778.44270 16842.364251 39410.109064 2 43601397279598,2025-05-03 17:51:44,Tw80wVtGnh85uDFpHHPzg2KKHFUP9aeYgp1bkolFXSSkb8DEg5pqZKLy5gWyMEk=,1
515,6380392075656560265614422841016,07975.01397 09969.048985 35241.612471 6 09550124831015,2025-05-02 15:08:56,bB+T7Ayh69f+Y5uO29nv16v9s4R6VO14OI70VPtAQZpn43iuip7f3GMRp6BJwj0=,1
516,0043893762770263639215956930380,67939.83898 67670.559064 01345.100348 7 71364682337817,2025-05-02 09:16:45,t/HvE1NktCwYsIU4+Uke/RUsL24F18k6hUfRB2nxVDZwR2J7HzZ1SuCQu6BdGBNB/82i,1
517,9238899073440608489657687000031,54278.43584 06734.199816 30003.287007 9 30751090798009,2025-05-02 20:07:10,lLRd5uS2ByBKECRFEXZCuIh20VLdglMjPv9p/npM+8QDk6OBiCBlPwvYW+MNTwkxdHA/ol27,1
518,5773229028672315974186481427671,71069.84709 02983.678903 87123.849067 5 03532047402132,2025-05-02 07:23:26,+t2IRGmiVw4MzFtx82ObEh3MndFABFRRrbv72cIa5uVndffLrkFmS9CSptuWPJ9nUQ==,1
519,1916294752471936642160484258430,46161.13840 66365.016219 07390.013540 8 52465934426241,2025-05-02 18:35:44,iNH7BtNuR/UNZS2J54AD8QgZI+NOmFeegNKXCMph1DVXPHTZbYN6o0exKB2hVQpS85+EBqtCAA==,1
520,5358982690373241857730304019207,78499.00601 33175.897896 30280.201449 1 32797873923031,2025-05-02 05:34:14,fm3aasbFfOFs9lM/ZWXRyFC1V3Jl3pFHda6QxN4QbNi9q7xeQ3W8OFeqnV4Pg07vYWlociOP,0
521,3432969268044987968685996411622,09137.08356 26713.633682 99031.049978 5 48527117014014,2025-05-02 13:49:17,rX0wwiT9U15fBuI63qHMlBtgrqGRfATA8xezG+vA4JRWB1q+NPMl+43aj9kyzQ+1,0
522,4240029259047673542124152560356,33743.80939 26909.853331 97585.094592 8 81273795097891,2025-05-02 13:31:31,kZlOZ1SAkgtFwhB2gQx3MiFVy/M2fkEZEOXFzDbpxoz27g30apkCCGeGbEzEntHiEg==,1
523,1089862925582711590862952135090,27690.83983 09912.839853 14228.160341 6 38676245655927,2025-05-02 06:01:19,LZeW1eRPTifiGnyORvySiLmg3bSEQtKB09Dkm+lyVDgFnd1LsyJGwm6lR+BdSUpySAowANBWl3s=,1
524,7054577880612414743162763620504,96908.45348 28160.333450 70870.735053 2 43360203780867,2025-05-03 16:14:16,8dOnaN3lNQuBTwblfsVPUB315WImsUO1T4Ht8mdtdyaffK22FsQDrsuaszBp9wtvUl8q9d1RCNk=,1
525,2049468267649274454825417919422,79979.89268 54416.729760 09085.768450 1 79950953465453,2025-05-02 16:42:26,MHOM1cPvKzjVQNU5O4SrsGgusg4aBZXAy3svnNda0KjhDLoJFgfp5Z5XsXpwzmnNAIs=,0
526,1313539741529433024240753117795,50381.51654 52707.842999 54860.503676 6 07123485123402,2025-05-02 13:28:13,S/AT/Mx/acSkprP3aQGxQv/cnfh662gM8An5UONhb+JgOWAmF5zrlIUCeoQk3vhw9BAz/A==,1
527,5515725986741712708308265580127,31870.72304 78237.105657 57590.668496 4 20228182884486,2025-05-01 21:29:15,Xd7c/WhrE8DLlWBsqIrx3OIaArOZuOdfjAQLibsjAzytjNwdpw5Qx9Hn9rvdFni9j3ZkmszIym4=,0
528,5967212690504419911758567002608,14512.72655 87946.042273 26545.163357 5 86671577178016,2025-05-02 18:42:18,xw0biirXUc8mFqqJTXTreV/txcFUHPFqoSvMvu5AJyPMaI7PxI7UViuvWQ6Vbf2NrGJLJlHhIA==,1
529,9006058480696719111821256041135,00046.08757 47158.064578 34905.428287 8 69353698768207,2025-05-02 22:14:45,NPWDqPGGhJkRabPfjTSIcPIr83McgGKsy+I+xg1mjRmsiazaj5G+cjTmz4logv8LBqrURw==,1
530,6079822458225607126753289685061,86302.78126 40805.255179 99745.425802 7 59171026261809,2025-05-03 05:01:30,OjjNV8otkHKYkKapBrBPchNsQHH0DTJE1ADQfEuUfCfd7onnHY7xHlp2oRNLLp2lQ/SHZg==,0
531,8496652349357283376210378125148,26320.57391 91569.544131 62450.927622 1 31734092823006,2025-05-02 08:37:16,eQiTg67/PzNkAbhJF+yjaBmr4Dy6ND3oTQ18GAA8DIJWwBcVXwKYePSo2C1vPYWqemJjnJRV,1
532,7065319402011763406278468327308,06649.15461 88103.981797 52304.355154 0 38078769492516,2025-05-03 13:36:45,zzfOUmmlarNlGsWXMQ1wGf9cVIGc8gucxP0Z4uBu+83VWXHjtYX6KgyGm9CROeZb6Jpz5A==,0
533,6531782235437907284150158476282,51625.69922 44835.839056 35880.591041 5 15690930501038,2025-05-03 16:07:35,1FS6dnsRKu/JF0qUTZUgRg2nybxG4Y7BcC6SK8OjvSLceOXdTacgi8cr3cxlDQycI3A=,1
534,7578648174549290255531886737783,89123.76722 69359.012819 94538.860989 1 07148198679598,2025-05-02 22:49:27,uZsS36BzinayQCnw3IuDQMALpm08/EL+6pC7PbQi+1M2Cz6a9pb7bBjs4dghR51pmKxX,1
535,3083965009664897818560697373096,07556.27520 57042.360123 74255.623357 5 44826072307995,2025-05-01 22:35:31,uV9QoixIaptAYCq2c7StjuJrq42P2bNFL50gYDSjJzcE85ZpmAwJCimnYOx1Q17kzk6TNwWJ,0
536,5041138320125945921990766434932,82365.13010 71426.868992 08613.304729 3 05763250254830,2025-05-02 12:53:57,9Coi2KbWITEhX37rVdBeV/foRevR7vY7zwbLNEKMB2ig/927hwVr3U1ZLuenKqfie2VhqLoI,1
537,7433616701920778999759522640257,83005.16015 32029.473235 22792.295875 9 99196897713547,2025-05-02 07:20:00,71liZJviaN425GIrfFSg/+kUfCOnBJsTazyxgOFIbXAjWvmRTGax2OL3AHp/1KH8OaLf1Q==,1
538,9253624381882529273304753584347,50335.16460 58418.180525 93021.047260 0 41058677876700,2025-05-03 07:40:28,g8oqRe7ADrfu+YLJOXTfbvS5wpF9w3ty6n97n4/wr94V0CCYG+n6CA5xyzyNa64yYGsugc8=,1
539,3536217321181478504674732695798,38779.35698 28448.744563 37866.654681 9 90474356220949,2025-05-02 06:58:52,9Y3IOtSdk8bpjMA5iPBkY/Y0fkFo/KL24AjrnsVIMnul7bDeyH4H0d5Eic4QyGDXC0k=,0
540,7538431331527060176456046834049,23764.28321 43960.139188 55890.309494 4 96799344467420,2025-05-01 20:14:09,BZ3KEOSyaLEjVDc2LKwvJ1gMo4Z8HccmTTDc/RVAVRe1LKILnVoaDFvpeRq7mzNOOnWoE3Zi,0
541,7971326318956437250429331050959,17798.43496 37345.506686 76971.241839 6 53222620898610,2025-05-02 09:18:15,pYgMIXLVwDwEzTlfYLz/8WfhssXnV3czOLT28oN7F+HLuuac/nOozN6oJQRAOUc6wMhXmMU=,1
542,6416181594338177883846436427009,03974.57427 38758.669985 21875.232220 7 06370131103569,2025-05-03 00:46:46,akQ3vnOjy6MrTzak/Oauqlb94ohS/BgcOfk8o83PNqzg1mD3lqKn7+YtD+AcIDU8X4BLIKA=,0
543,1635905888118896086633561315464,73711.79986 12818.005867 50877.528570 8 07416474575196,2025-05-02 06:36:39,3hGEpq99Zo+BAMF7E6UAOUTeAjirwwLzJ/uRkcLhIIPzwNhw5/ifYz89np9A0g==,1
544,1343010897689861182135741084740,72172.83565 90567.422656 78885.366009 5 08062640708679,2025-05-02 21:31:27,QzHKrvYia/k2K7+Z5CzC9WPvffNOVRrSrjLM/vxMkyeglN1sdqXiuPMK1WjJ7IkDx8M+9rR7iA==,1
545,1158274008435373690569410345854,89638.58391 72518.140350 23599.152880 3 63164896345554,2025-05-03 17:00:43,Hv6Rsig29jPksQ8KnzJYc3v0enpF00sPKTiZEiTUXDXIClFY0nEFnst81g7rDe+UbVQIh96w7g==,1
546,3212185013794583378156304065081,57710.72231 21562.721241 91881.023610 7 58935414627411,2025-05-03 06:36:43,6LBMghTALkqZVDnoSku8eprbkzTM85uQR+5oY8xXNS6gI9J6betnbff+hmSCGTa1eICUQSRV,0
547,9410140739156193505594830404789,55680.82865 88825.613502 81476.015659 7 78315272037332,2025-05-03 04:15:08,f2TBH9+poNLgFtaamkmhSU1EbDQ5Oa+Ng2DLyhL0eP0/aAkZnHL/AFiV33rBoWk=,1
548,5107577876607543452154773751392,71675.15590 62042.328841 59743.843505 5 21957913964935,2025-05-03 19:45:04,+0roHKpx4rJkzmQ5aljOU2lyav1YZtBZukjEjR4R+TVif8mLbtd/zeBRD/4/wS7z,1
549,0518217015181060129832940140646,29603.11932 47731.821355 86626.337349 9 60947917082422,2025-05-02 09:48:12,kaMHPWUo+SjIbi719Crv13Y4EVaya3V58xAStm8Kx0oExSQ2EgE2pOqORPQGH6CLRu82dDhdfA==,0
